fpr,tpr,threshold
0.007917825807832228,0.08063300678221552,0.647062149194188
0.007917825807832228,0.08214016578749057,0.6463634386272192
0.00855981168414295,0.08214016578749057,0.6451203048273606
0.00855981168414295,0.0934438583270535,0.6424926806864494
0.008773806976246523,0.0934438583270535,0.6411704166477079
0.008773806976246523,0.09570459683496609,0.6407047625613788
0.008987802268350097,0.09570459683496609,0.6406889079189512
0.008987802268350097,0.09645817633760362,0.6405441786128413
0.009629788144660818,0.09645817633760362,0.6400368523903346
0.009629788144660818,0.09796533534287867,0.6391490000170145
0.00984378343676439,0.09796533534287867,0.6388572247098123
0.00984378343676439,0.10022607385079126,0.6386297982702039
0.010271774020971538,0.10022607385079126,0.6384725313812519
0.010271774020971538,0.10173323285606632,0.6371735328729045
0.010485769313075112,0.10173323285606632,0.6370540227788098
0.010485769313075112,0.10248681235870384,0.6370387963932285
0.011127755189385833,0.10248681235870384,0.6362010365111158
0.011127755189385833,0.10474755086661643,0.6352131736176199
0.011341750481489407,0.10474755086661643,0.6348321531006578
0.011341750481489407,0.10550113036925396,0.6347985284938458
0.01155574577359298,0.10550113036925396,0.6344942618733559
0.01155574577359298,0.10625470987189148,0.6343530364184027
0.011769741065696554,0.10625470987189148,0.6340979256458387
0.011769741065696554,0.10700828937452901,0.6340695859819692
0.011983736357800128,0.10700828937452901,0.6339622668762556
0.011983736357800128,0.11077618688771665,0.6330887007919376
0.012197731649903702,0.11077618688771665,0.6330300579607717
0.012197731649903702,0.11379050489826677,0.6322521073480255
0.012411726942007276,0.11379050489826677,0.6316200999644488
0.012411726942007276,0.11680482290881689,0.6313671459022892
0.01262572223411085,0.11680482290881689,0.6311962451940002
0.01262572223411085,0.12358703843255464,0.6303954883385907
0.012839717526214423,0.12358703843255464,0.6303031049241802
0.012839717526214423,0.12584777694046723,0.6300309044094153
0.013053712818317997,0.12584777694046723,0.6297541668486715
0.013053712818317997,0.12660135644310475,0.6297273511742536
0.01326770811042157,0.12660135644310475,0.6296996575940681
0.01326770811042157,0.1363978899773926,0.6267271887928644
0.013481703402525145,0.1363978899773926,0.6264351707326672
0.013481703402525145,0.13715146948003015,0.6259802300712676
0.013695698694628718,0.13715146948003015,0.6259515621937799
0.013695698694628718,0.14318010550113036,0.6243631328093385
0.013909693986732292,0.14318010550113036,0.624161461259058
0.013909693986732292,0.146948003014318,0.6230711723923069
0.01433768457093944,0.146948003014318,0.6226940966687408
0.01433768457093944,0.14845516201959308,0.6225765759111741
0.014551679863043013,0.14845516201959308,0.6225566512271749
0.014551679863043013,0.14996232102486812,0.6218227580501273
0.015407661031457309,0.14996232102486812,0.620607296839612
0.015407661031457309,0.15373021853805577,0.6198958028903985
0.015621656323560882,0.15373021853805577,0.6197389277421729
0.015621656323560882,0.15523737754333083,0.6192759820944487
0.016263642199871604,0.15523737754333083,0.6179202840000275
0.016263642199871604,0.15825169555388094,0.616949083959052
0.01669163278407875,0.15825169555388094,0.6169139764154388
0.01669163278407875,0.15975885455915598,0.616458938021594
0.01733361866038947,0.15975885455915598,0.6158443123980362
0.01733361866038947,0.1627731725697061,0.6121796849736205
0.017547613952493046,0.1627731725697061,0.6118237255984303
0.017547613952493046,0.16428033157498115,0.6112194072091922
0.01776160924459662,0.16428033157498115,0.611157133923089
0.01776160924459662,0.1650339110776187,0.6107861359009827
0.018617590413010913,0.1650339110776187,0.6104385217784198
0.018617590413010913,0.1657874905802562,0.6103100608887453
0.01883158570511449,0.1657874905802562,0.610093106446674
0.01883158570511449,0.1680482290881688,0.6093064289259085
0.01968756687352878,0.1680482290881688,0.6081247266101969
0.01968756687352878,0.16955538809344387,0.6077815332581511
0.019901562165632356,0.16955538809344387,0.607299195373821
0.019901562165632356,0.17030896759608138,0.6069925750300236
0.020115557457735928,0.17030896759608138,0.6067978523562083
0.020115557457735928,0.17483044461190655,0.6049232825436893
0.020329552749839504,0.17483044461190655,0.6048773754247889
0.020329552749839504,0.17633760361718162,0.6045443521495393
0.02075754333404665,0.17633760361718162,0.6042023150345855
0.02075754333404665,0.17709118311981914,0.6040896064584252
0.020971538626150223,0.17709118311981914,0.6036292412535649
0.020971538626150223,0.17784476262245666,0.6025830106878687
0.02139952921035737,0.17784476262245666,0.602081080838914
0.02139952921035737,0.18010550113036924,0.6006830837657232
0.022255510378771666,0.18010550113036924,0.5994070623159716
0.022255510378771666,0.1816126601356443,0.5984556343437725
0.02246950567087524,0.1816126601356443,0.5984188847293684
0.02246950567087524,0.18613413715146948,0.5959619883550219
0.022683500962978814,0.18613413715146948,0.5958899696737083
0.022683500962978814,0.19366993217784476,0.5944295204427634
0.02289749625508239,0.19366993217784476,0.5941938252241002
